zip_code,HUD Area Code,HUD Metro Fair Market Rent Area Name,city,state,keep,0BR,0BR_90,0BR_110,1BR,1BR_90,1BR_110,2BR,2BR_90,2BR_110,3BR,3BR_90,3BR_110,4BR,4BR_90,4BR_110
15205,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$1,050 ","$945 ","$1,155 ","$1,110 ","$999 ","$1,221 ","$1,330 ","$1,197 ","$1,463 ","$1,690 ","$1,521 ","$1,859 ","$1,840 ","$1,656 ","$2,024 "
15206,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$1,150 ","$1,035 ","$1,265 ","$1,210 ","$1,089 ","$1,331 ","$1,450 ","$1,305 ","$1,595 ","$1,840 ","$1,656 ","$2,024 ","$2,000 ","$1,800 ","$2,200 "
15207,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$950 ","$855 ","$1,045 ","$1,000 ","$900 ","$1,100 ","$1,200 ","$1,080 ","$1,320 ","$1,520 ","$1,368 ","$1,672 ","$1,660 ","$1,494 ","$1,826 "
15208,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$1,070 ","$963 ","$1,177 ","$1,120 ","$1,008 ","$1,232 ","$1,350 ","$1,215 ","$1,485 ","$1,710 ","$1,539 ","$1,881 ","$1,870 ","$1,683 ","$2,057 "
15209,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$890 ","$801 ","$979 ","$940 ","$846 ","$1,034 ","$1,130 ","$1,017 ","$1,243 ","$1,430 ","$1,287 ","$1,573 ","$1,560 ","$1,404 ","$1,716 "
15210,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$920 ","$828 ","$1,012 ","$970 ","$873 ","$1,067 ","$1,170 ","$1,053 ","$1,287 ","$1,490 ","$1,341 ","$1,639 ","$1,620 ","$1,458 ","$1,782 "
15211,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$1,070 ","$963 ","$1,177 ","$1,120 ","$1,008 ","$1,232 ","$1,350 ","$1,215 ","$1,485 ","$1,710 ","$1,539 ","$1,881 ","$1,870 ","$1,683 ","$2,057 "
15212,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$910 ","$819 ","$1,001 ","$960 ","$864 ","$1,056 ","$1,150 ","$1,035 ","$1,265 ","$1,460 ","$1,314 ","$1,606 ","$1,590 ","$1,431 ","$1,749 "
15213,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$1,180 ","$1,062 ","$1,298 ","$1,250 ","$1,125 ","$1,375 ","$1,500 ","$1,350 ","$1,650 ","$1,900 ","$1,710 ","$2,090 ","$2,070 ","$1,863 ","$2,277 "
15214,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$940 ","$846 ","$1,034 ","$990 ","$891 ","$1,089 ","$1,190 ","$1,071 ","$1,309 ","$1,510 ","$1,359 ","$1,661 ","$1,640 ","$1,476 ","$1,804 "
15215,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$930 ","$837 ","$1,023 ","$980 ","$882 ","$1,078 ","$1,180 ","$1,062 ","$1,298 ","$1,500 ","$1,350 ","$1,650 ","$1,630 ","$1,467 ","$1,793 "
15216,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$1,020 ","$918 ","$1,122 ","$1,070 ","$963 ","$1,177 ","$1,290 ","$1,161 ","$1,419 ","$1,640 ","$1,476 ","$1,804 ","$1,780 ","$1,602 ","$1,958 "
15217,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$1,150 ","$1,035 ","$1,265 ","$1,210 ","$1,089 ","$1,331 ","$1,460 ","$1,314 ","$1,606 ","$1,850 ","$1,665 ","$2,035 ","$2,020 ","$1,818 ","$2,222 "
15218,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$910 ","$819 ","$1,001 ","$960 ","$864 ","$1,056 ","$1,150 ","$1,035 ","$1,265 ","$1,460 ","$1,314 ","$1,606 ","$1,590 ","$1,431 ","$1,749 "
15219,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$1,010 ","$909 ","$1,111 ","$1,060 ","$954 ","$1,166 ","$1,280 ","$1,152 ","$1,408 ","$1,620 ","$1,458 ","$1,782 ","$1,770 ","$1,593 ","$1,947 "
15220,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$1,100 ","$990 ","$1,210 ","$1,160 ","$1,044 ","$1,276 ","$1,390 ","$1,251 ","$1,529 ","$1,760 ","$1,584 ","$1,936 ","$1,920 ","$1,728 ","$2,112 "
15221,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$960 ","$864 ","$1,056 ","$1,010 ","$909 ","$1,111 ","$1,210 ","$1,089 ","$1,331 ","$1,540 ","$1,386 ","$1,694 ","$1,670 ","$1,503 ","$1,837 "
15222,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$1,370 ","$1,233 ","$1,507 ","$1,450 ","$1,305 ","$1,595 ","$1,740 ","$1,566 ","$1,914 ","$2,210 ","$1,989 ","$2,431 ","$2,400 ","$2,160 ","$2,640 "
15223,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$840 ","$756 ","$924 ","$880 ","$792 ","$968 ","$1,060 ","$954 ","$1,166 ","$1,350 ","$1,215 ","$1,485 ","$1,460 ","$1,314 ","$1,606 "
15224,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$1,120 ","$1,008 ","$1,232 ","$1,180 ","$1,062 ","$1,298 ","$1,420 ","$1,278 ","$1,562 ","$1,800 ","$1,620 ","$1,980 ","$1,960 ","$1,764 ","$2,156 "
15225,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$810 ","$729 ","$891 ","$850 ","$765 ","$935 ","$1,020 ","$918 ","$1,122 ","$1,290 ","$1,161 ","$1,419 ","$1,410 ","$1,269 ","$1,551 "
15226,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$980 ","$882 ","$1,078 ","$1,030 ","$927 ","$1,133 ","$1,240 ","$1,116 ","$1,364 ","$1,570 ","$1,413 ","$1,727 ","$1,710 ","$1,539 ","$1,881 "
15227,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$770 ","$693 ","$847 ","$810 ","$729 ","$891 ","$980 ","$882 ","$1,078 ","$1,240 ","$1,116 ","$1,364 ","$1,350 ","$1,215 ","$1,485 "
15228,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$1,020 ","$918 ","$1,122 ","$1,070 ","$963 ","$1,177 ","$1,290 ","$1,161 ","$1,419 ","$1,640 ","$1,476 ","$1,804 ","$1,780 ","$1,602 ","$1,958 "
15229,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$980 ","$882 ","$1,078 ","$1,030 ","$927 ","$1,133 ","$1,240 ","$1,116 ","$1,364 ","$1,570 ","$1,413 ","$1,727 ","$1,710 ","$1,539 ","$1,881 "
15230,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$970 ","$873 ","$1,067 ","$1,020 ","$918 ","$1,122 ","$1,230 ","$1,107 ","$1,353 ","$1,560 ","$1,404 ","$1,716 ","$1,700 ","$1,530 ","$1,870 "
15231,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$970 ","$873 ","$1,067 ","$1,020 ","$918 ","$1,122 ","$1,230 ","$1,107 ","$1,353 ","$1,560 ","$1,404 ","$1,716 ","$1,700 ","$1,530 ","$1,870 "
15232,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$1,370 ","$1,233 ","$1,507 ","$1,450 ","$1,305 ","$1,595 ","$1,740 ","$1,566 ","$1,914 ","$2,210 ","$1,989 ","$2,431 ","$2,400 ","$2,160 ","$2,640 "
15233,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$890 ","$801 ","$979 ","$940 ","$846 ","$1,034 ","$1,130 ","$1,017 ","$1,243 ","$1,430 ","$1,287 ","$1,573 ","$1,560 ","$1,404 ","$1,716 "
15234,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$950 ","$855 ","$1,045 ","$1,000 ","$900 ","$1,100 ","$1,200 ","$1,080 ","$1,320 ","$1,520 ","$1,368 ","$1,672 ","$1,660 ","$1,494 ","$1,826 "
15235,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$960 ","$864 ","$1,056 ","$1,010 ","$909 ","$1,111 ","$1,210 ","$1,089 ","$1,331 ","$1,540 ","$1,386 ","$1,694 ","$1,670 ","$1,503 ","$1,837 "
15236,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$960 ","$864 ","$1,056 ","$1,010 ","$909 ","$1,111 ","$1,220 ","$1,098 ","$1,342 ","$1,550 ","$1,395 ","$1,705 ","$1,690 ","$1,521 ","$1,859 "
15237,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$1,110 ","$999 ","$1,221 ","$1,160 ","$1,044 ","$1,276 ","$1,400 ","$1,260 ","$1,540 ","$1,780 ","$1,602 ","$1,958 ","$1,930 ","$1,737 ","$2,123 "
15238,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$960 ","$864 ","$1,056 ","$1,010 ","$909 ","$1,111 ","$1,220 ","$1,098 ","$1,342 ","$1,550 ","$1,395 ","$1,705 ","$1,690 ","$1,521 ","$1,859 "
15239,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$1,030 ","$927 ","$1,133 ","$1,080 ","$972 ","$1,188 ","$1,300 ","$1,170 ","$1,430 ","$1,650 ","$1,485 ","$1,815 ","$1,800 ","$1,620 ","$1,980 "
15240,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$970 ","$873 ","$1,067 ","$1,020 ","$918 ","$1,122 ","$1,230 ","$1,107 ","$1,353 ","$1,560 ","$1,404 ","$1,716 ","$1,700 ","$1,530 ","$1,870 "
15241,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$1,250 ","$1,125 ","$1,375 ","$1,310 ","$1,179 ","$1,441 ","$1,580 ","$1,422 ","$1,738 ","$2,010 ","$1,809 ","$2,211 ","$2,180 ","$1,962 ","$2,398 "
15243,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$1,180 ","$1,062 ","$1,298 ","$1,240 ","$1,116 ","$1,364 ","$1,490 ","$1,341 ","$1,639 ","$1,890 ","$1,701 ","$2,079 ","$2,060 ","$1,854 ","$2,266 "
15244,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$970 ","$873 ","$1,067 ","$1,020 ","$918 ","$1,122 ","$1,230 ","$1,107 ","$1,353 ","$1,560 ","$1,404 ","$1,716 ","$1,700 ","$1,530 ","$1,870 "
15253,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$970 ","$873 ","$1,067 ","$1,020 ","$918 ","$1,122 ","$1,230 ","$1,107 ","$1,353 ","$1,560 ","$1,404 ","$1,716 ","$1,700 ","$1,530 ","$1,870 "
15258,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$970 ","$873 ","$1,067 ","$1,020 ","$918 ","$1,122 ","$1,230 ","$1,107 ","$1,353 ","$1,560 ","$1,404 ","$1,716 ","$1,700 ","$1,530 ","$1,870 "
15259,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$970 ","$873 ","$1,067 ","$1,020 ","$918 ","$1,122 ","$1,230 ","$1,107 ","$1,353 ","$1,560 ","$1,404 ","$1,716 ","$1,700 ","$1,530 ","$1,870 "
15260,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$970 ","$873 ","$1,067 ","$1,020 ","$918 ","$1,122 ","$1,230 ","$1,107 ","$1,353 ","$1,560 ","$1,404 ","$1,716 ","$1,700 ","$1,530 ","$1,870 "
15262,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$970 ","$873 ","$1,067 ","$1,020 ","$918 ","$1,122 ","$1,230 ","$1,107 ","$1,353 ","$1,560 ","$1,404 ","$1,716 ","$1,700 ","$1,530 ","$1,870 "
15267,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$970 ","$873 ","$1,067 ","$1,020 ","$918 ","$1,122 ","$1,230 ","$1,107 ","$1,353 ","$1,560 ","$1,404 ","$1,716 ","$1,700 ","$1,530 ","$1,870 "
15272,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$970 ","$873 ","$1,067 ","$1,020 ","$918 ","$1,122 ","$1,230 ","$1,107 ","$1,353 ","$1,560 ","$1,404 ","$1,716 ","$1,700 ","$1,530 ","$1,870 "
15275,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$970 ","$873 ","$1,067 ","$1,020 ","$918 ","$1,122 ","$1,230 ","$1,107 ","$1,353 ","$1,560 ","$1,404 ","$1,716 ","$1,700 ","$1,530 ","$1,870 "
15276,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$970 ","$873 ","$1,067 ","$1,020 ","$918 ","$1,122 ","$1,230 ","$1,107 ","$1,353 ","$1,560 ","$1,404 ","$1,716 ","$1,700 ","$1,530 ","$1,870 "
15277,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$970 ","$873 ","$1,067 ","$1,020 ","$918 ","$1,122 ","$1,230 ","$1,107 ","$1,353 ","$1,560 ","$1,404 ","$1,716 ","$1,700 ","$1,530 ","$1,870 "
15282,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$970 ","$873 ","$1,067 ","$1,020 ","$918 ","$1,122 ","$1,230 ","$1,107 ","$1,353 ","$1,560 ","$1,404 ","$1,716 ","$1,700 ","$1,530 ","$1,870 "
15290,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$970 ","$873 ","$1,067 ","$1,020 ","$918 ","$1,122 ","$1,230 ","$1,107 ","$1,353 ","$1,560 ","$1,404 ","$1,716 ","$1,700 ","$1,530 ","$1,870 "
15295,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$970 ","$873 ","$1,067 ","$1,020 ","$918 ","$1,122 ","$1,230 ","$1,107 ","$1,353 ","$1,560 ","$1,404 ","$1,716 ","$1,700 ","$1,530 ","$1,870 "
15301,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$850 ","$765 ","$935 ","$900 ","$810 ","$990 ","$1,080 ","$972 ","$1,188 ","$1,370 ","$1,233 ","$1,507 ","$1,490 ","$1,341 ","$1,639 "
15311,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$860 ","$774 ","$946 ","$910 ","$819 ","$1,001 ","$1,090 ","$981 ","$1,199 ","$1,380 ","$1,242 ","$1,518 ","$1,510 ","$1,359 ","$1,661 "
15312,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$900 ","$810 ","$990 ","$950 ","$855 ","$1,045 ","$1,140 ","$1,026 ","$1,254 ","$1,450 ","$1,305 ","$1,595 ","$1,580 ","$1,422 ","$1,738 "
15313,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$950 ","$855 ","$1,045 ","$1,000 ","$900 ","$1,100 ","$1,200 ","$1,080 ","$1,320 ","$1,520 ","$1,368 ","$1,672 ","$1,660 ","$1,494 ","$1,826 "
15314,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$670 ","$603 ","$737 ","$700 ","$630 ","$770 ","$850 ","$765 ","$935 ","$1,070 ","$963 ","$1,177 ","$1,170 ","$1,053 ","$1,287 "
15317,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$1,070 ","$963 ","$1,177 ","$1,130 ","$1,017 ","$1,243 ","$1,360 ","$1,224 ","$1,496 ","$1,730 ","$1,557 ","$1,903 ","$1,880 ","$1,692 ","$2,068 "
15320,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$740 ","$666 ","$814 ","$780 ","$702 ","$858 ","$940 ","$846 ","$1,034 ","$1,190 ","$1,071 ","$1,309 ","$1,300 ","$1,170 ","$1,430 "
15321,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$1,070 ","$963 ","$1,177 ","$1,130 ","$1,017 ","$1,243 ","$1,360 ","$1,224 ","$1,496 ","$1,730 ","$1,557 ","$1,903 ","$1,880 ","$1,692 ","$2,068 "
15322,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$840 ","$756 ","$924 ","$880 ","$792 ","$968 ","$1,060 ","$954 ","$1,166 ","$1,350 ","$1,215 ","$1,485 ","$1,460 ","$1,314 ","$1,606 "
15323,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$810 ","$729 ","$891 ","$860 ","$774 ","$946 ","$1,030 ","$927 ","$1,133 ","$1,310 ","$1,179 ","$1,441 ","$1,420 ","$1,278 ","$1,562 "
15324,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$890 ","$801 ","$979 ","$940 ","$846 ","$1,034 ","$1,130 ","$1,017 ","$1,243 ","$1,430 ","$1,287 ","$1,573 ","$1,560 ","$1,404 ","$1,716 "
15329,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$800 ","$720 ","$880 ","$840 ","$756 ","$924 ","$1,010 ","$909 ","$1,111 ","$1,280 ","$1,152 ","$1,408 ","$1,400 ","$1,260 ","$1,540 "
15330,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$860 ","$774 ","$946 ","$910 ","$819 ","$1,001 ","$1,090 ","$981 ","$1,199 ","$1,390 ","$1,251 ","$1,529 ","$1,510 ","$1,359 ","$1,661 "
15331,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$960 ","$864 ","$1,056 ","$1,010 ","$909 ","$1,111 ","$1,210 ","$1,089 ","$1,331 ","$1,540 ","$1,386 ","$1,694 ","$1,670 ","$1,503 ","$1,837 "
15332,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$770 ","$693 ","$847 ","$810 ","$729 ","$891 ","$980 ","$882 ","$1,078 ","$1,240 ","$1,116 ","$1,364 ","$1,350 ","$1,215 ","$1,485 "
15333,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$840 ","$756 ","$924 ","$880 ","$792 ","$968 ","$1,060 ","$954 ","$1,166 ","$1,350 ","$1,215 ","$1,485 ","$1,460 ","$1,314 ","$1,606 "
15336,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$840 ","$756 ","$924 ","$880 ","$792 ","$968 ","$1,060 ","$954 ","$1,166 ","$1,350 ","$1,215 ","$1,485 ","$1,460 ","$1,314 ","$1,606 "
15339,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$840 ","$756 ","$924 ","$880 ","$792 ","$968 ","$1,060 ","$954 ","$1,166 ","$1,350 ","$1,215 ","$1,485 ","$1,460 ","$1,314 ","$1,606 "
15340,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$870 ","$783 ","$957 ","$910 ","$819 ","$1,001 ","$1,100 ","$990 ","$1,210 ","$1,400 ","$1,260 ","$1,540 ","$1,520 ","$1,368 ","$1,672 "
15342,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$950 ","$855 ","$1,045 ","$1,000 ","$900 ","$1,100 ","$1,200 ","$1,080 ","$1,320 ","$1,520 ","$1,368 ","$1,672 ","$1,660 ","$1,494 ","$1,826 "
15345,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$880 ","$792 ","$968 ","$930 ","$837 ","$1,023 ","$1,120 ","$1,008 ","$1,232 ","$1,420 ","$1,278 ","$1,562 ","$1,550 ","$1,395 ","$1,705 "
15347,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$870 ","$783 ","$957 ","$920 ","$828 ","$1,012 ","$1,100 ","$990 ","$1,210 ","$1,400 ","$1,260 ","$1,540 ","$1,530 ","$1,377 ","$1,683 "
15348,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$840 ","$756 ","$924 ","$880 ","$792 ","$968 ","$1,060 ","$954 ","$1,166 ","$1,350 ","$1,215 ","$1,485 ","$1,460 ","$1,314 ","$1,606 "
15350,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$890 ","$801 ","$979 ","$940 ","$846 ","$1,034 ","$1,130 ","$1,017 ","$1,243 ","$1,430 ","$1,287 ","$1,573 ","$1,560 ","$1,404 ","$1,716 "
15358,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$850 ","$765 ","$935 ","$890 ","$801 ","$979 ","$1,070 ","$963 ","$1,177 ","$1,360 ","$1,224 ","$1,496 ","$1,480 ","$1,332 ","$1,628 "
15360,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$980 ","$882 ","$1,078 ","$1,030 ","$927 ","$1,133 ","$1,240 ","$1,116 ","$1,364 ","$1,570 ","$1,413 ","$1,727 ","$1,710 ","$1,539 ","$1,881 "
15361,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$850 ","$765 ","$935 ","$900 ","$810 ","$990 ","$1,080 ","$972 ","$1,188 ","$1,370 ","$1,233 ","$1,507 ","$1,490 ","$1,341 ","$1,639 "
15363,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$730 ","$657 ","$803 ","$770 ","$693 ","$847 ","$920 ","$828 ","$1,012 ","$1,170 ","$1,053 ","$1,287 ","$1,270 ","$1,143 ","$1,397 "
15365,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$840 ","$756 ","$924 ","$880 ","$792 ","$968 ","$1,060 ","$954 ","$1,166 ","$1,350 ","$1,215 ","$1,485 ","$1,460 ","$1,314 ","$1,606 "
15366,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$770 ","$693 ","$847 ","$810 ","$729 ","$891 ","$980 ","$882 ","$1,078 ","$1,240 ","$1,116 ","$1,364 ","$1,350 ","$1,215 ","$1,485 "
15367,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$1,140 ","$1,026 ","$1,254 ","$1,190 ","$1,071 ","$1,309 ","$1,440 ","$1,296 ","$1,584 ","$1,820 ","$1,638 ","$2,002 ","$1,990 ","$1,791 ","$2,189 "
15368,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$670 ","$603 ","$737 ","$700 ","$630 ","$770 ","$850 ","$765 ","$935 ","$1,070 ","$963 ","$1,177 ","$1,170 ","$1,053 ","$1,287 "
15370,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$840 ","$756 ","$924 ","$880 ","$792 ","$968 ","$1,060 ","$954 ","$1,166 ","$1,350 ","$1,215 ","$1,485 ","$1,460 ","$1,314 ","$1,606 "
15376,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$800 ","$720 ","$880 ","$840 ","$756 ","$924 ","$1,010 ","$909 ","$1,111 ","$1,280 ","$1,152 ","$1,408 ","$1,400 ","$1,260 ","$1,540 "
15377,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$890 ","$801 ","$979 ","$940 ","$846 ","$1,034 ","$1,130 ","$1,017 ","$1,243 ","$1,430 ","$1,287 ","$1,573 ","$1,560 ","$1,404 ","$1,716 "
15378,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$870 ","$783 ","$957 ","$910 ","$819 ","$1,001 ","$1,100 ","$990 ","$1,210 ","$1,400 ","$1,260 ","$1,540 ","$1,520 ","$1,368 ","$1,672 "
15379,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$900 ","$810 ","$990 ","$950 ","$855 ","$1,045 ","$1,140 ","$1,026 ","$1,254 ","$1,450 ","$1,305 ","$1,595 ","$1,580 ","$1,422 ","$1,738 "
15401,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$750 ","$675 ","$825 ","$790 ","$711 ","$869 ","$950 ","$855 ","$1,045 ","$1,210 ","$1,089 ","$1,331 ","$1,310 ","$1,179 ","$1,441 "
15410,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$740 ","$666 ","$814 ","$780 ","$702 ","$858 ","$940 ","$846 ","$1,034 ","$1,190 ","$1,071 ","$1,309 ","$1,300 ","$1,170 ","$1,430 "
15412,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$810 ","$729 ","$891 ","$850 ","$765 ","$935 ","$1,020 ","$918 ","$1,122 ","$1,290 ","$1,161 ","$1,419 ","$1,410 ","$1,269 ","$1,551 "
15413,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$770 ","$693 ","$847 ","$810 ","$729 ","$891 ","$980 ","$882 ","$1,078 ","$1,240 ","$1,116 ","$1,364 ","$1,350 ","$1,215 ","$1,485 "
15415,METRO38300M38300,"Pittsburgh, PA HUD Metro FMR Area",Pittsburgh,PA,keep,"$740 ","$666 ","$814 ","$780 ","$702 ","$858 ","$940 ","$846 ","$1,034 ","$1,190 ","$1,071 ","$1,309 ","$1,300 ","$1,170 ","$1,430 "
